2021-01-27 at 09:04:20 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:04:20 | INFO | Polling ON
2021-01-27 at 09:04:21 | INFO | Data Base is ready to use
2021-01-27 at 09:04:22 | INFO | Done
2021-01-27 at 09:04:22 | INFO | exit from DB
2021-01-27 at 09:04:23 | DEBUG | Fault reading
2021-01-27 at 09:04:23 | INFO | Data Base is ready to use
2021-01-27 at 09:04:25 | INFO | Done
2021-01-27 at 09:04:26 | INFO | exit from DB
2021-01-27 at 09:04:27 | DEBUG | Fault reading
2021-01-27 at 09:04:28 | INFO | Data Base is ready to use
2021-01-27 at 09:04:30 | INFO | Done
2021-01-27 at 09:04:30 | INFO | exit from DB
2021-01-27 at 09:04:32 | DEBUG | Fault reading
2021-01-27 at 09:04:33 | INFO | Data Base is ready to use
2021-01-27 at 09:04:34 | INFO | Done
2021-01-27 at 09:04:35 | INFO | exit from DB
2021-01-27 at 09:04:35 | DEBUG | Fault reading
2021-01-27 at 09:04:37 | INFO | Data Base is ready to use
2021-01-27 at 09:04:38 | INFO | Done
2021-01-27 at 09:04:39 | INFO | exit from DB
2021-01-27 at 09:04:40 | DEBUG | Fault reading
2021-01-27 at 09:04:41 | INFO | Data Base is ready to use
2021-01-27 at 09:04:42 | INFO | Done
2021-01-27 at 09:04:42 | INFO | exit from DB
2021-01-27 at 09:04:43 | DEBUG | Fault reading
2021-01-27 at 09:04:44 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:04:44 | INFO | Polling ON
2021-01-27 at 09:04:44 | INFO | Data Base is ready to use
2021-01-27 at 09:04:45 | INFO | Done
2021-01-27 at 09:04:46 | INFO | exit from DB
2021-01-27 at 09:04:46 | DEBUG | Fault reading
2021-01-27 at 09:04:47 | INFO | Data Base is ready to use
2021-01-27 at 09:04:47 | INFO | Done
2021-01-27 at 09:04:48 | INFO | exit from DB
2021-01-27 at 09:04:48 | DEBUG | Fault reading
2021-01-27 at 09:04:48 | INFO | Data Base is ready to use
2021-01-27 at 09:04:50 | INFO | Done
2021-01-27 at 09:04:51 | INFO | exit from DB
2021-01-27 at 09:04:52 | DEBUG | Fault reading
2021-01-27 at 09:06:52 | INFO | Data Base is ready to use
2021-01-27 at 09:06:53 | INFO | exit from DB
2021-01-27 at 09:06:53 | INFO | Polling ON
2021-01-27 at 09:06:53 | INFO | Data Base is ready to use
2021-01-27 at 09:06:54 | INFO | Done
2021-01-27 at 09:06:54 | INFO | exit from DB
2021-01-27 at 09:06:54 | DEBUG | Fault reading
2021-01-27 at 09:06:54 | INFO | Data Base is ready to use
2021-01-27 at 09:06:55 | INFO | Done
2021-01-27 at 09:06:55 | INFO | exit from DB
2021-01-27 at 09:06:55 | DEBUG | Fault reading
2021-01-27 at 09:06:56 | INFO | Data Base is ready to use
2021-01-27 at 09:06:56 | INFO | Done
2021-01-27 at 09:06:56 | INFO | exit from DB
2021-01-27 at 09:06:57 | DEBUG | Fault reading
2021-01-27 at 09:06:57 | INFO | Data Base is ready to use
2021-01-27 at 09:06:57 | INFO | Done
2021-01-27 at 09:06:58 | INFO | exit from DB
2021-01-27 at 09:08:25 | INFO | Data Base is ready to use
2021-01-27 at 09:08:26 | INFO | exit from DB
2021-01-27 at 09:08:26 | INFO | Polling ON
2021-01-27 at 09:08:26 | INFO | Data Base is ready to use
2021-01-27 at 09:08:27 | INFO | Done
2021-01-27 at 09:08:27 | INFO | exit from DB
2021-01-27 at 09:08:27 | DEBUG | Fault reading
2021-01-27 at 09:08:27 | INFO | Data Base is ready to use
2021-01-27 at 09:08:28 | INFO | Done
2021-01-27 at 09:08:28 | INFO | exit from DB
2021-01-27 at 09:08:29 | DEBUG | Fault reading
2021-01-27 at 09:08:29 | INFO | Data Base is ready to use
2021-01-27 at 09:08:30 | INFO | Done
2021-01-27 at 09:08:30 | INFO | exit from DB
2021-01-27 at 09:08:30 | DEBUG | Fault reading
2021-01-27 at 09:08:30 | INFO | Data Base is ready to use
2021-01-27 at 09:08:31 | INFO | Done
2021-01-27 at 09:09:13 | INFO | Data Base is ready to use
2021-01-27 at 09:09:14 | INFO | exit from DB
2021-01-27 at 09:09:14 | INFO | Polling ON
2021-01-27 at 09:09:14 | INFO | Data Base is ready to use
2021-01-27 at 09:09:15 | INFO | Done
2021-01-27 at 09:09:15 | INFO | exit from DB
2021-01-27 at 09:09:15 | INFO | Data Base is ready to use
2021-01-27 at 09:09:16 | INFO | Done
2021-01-27 at 09:09:16 | INFO | exit from DB
2021-01-27 at 09:09:16 | INFO | Data Base is ready to use
2021-01-27 at 09:09:17 | INFO | Done
2021-01-27 at 09:09:17 | INFO | exit from DB
2021-01-27 at 09:09:18 | INFO | Data Base is ready to use
2021-01-27 at 09:09:18 | INFO | Done
2021-01-27 at 09:09:19 | INFO | exit from DB
2021-01-27 at 09:09:19 | INFO | Data Base is ready to use
2021-01-27 at 09:10:14 | INFO | Data Base is ready to use
2021-01-27 at 09:10:14 | INFO | exit from DB
2021-01-27 at 09:10:14 | INFO | Polling ON
2021-01-27 at 09:10:14 | INFO | Data Base is ready to use
2021-01-27 at 09:10:15 | INFO | Done
2021-01-27 at 09:10:15 | INFO | exit from DB
2021-01-27 at 09:10:16 | INFO | Data Base is ready to use
2021-01-27 at 09:10:16 | INFO | Done
2021-01-27 at 09:10:16 | INFO | exit from DB
2021-01-27 at 09:10:17 | INFO | Data Base is ready to use
2021-01-27 at 09:10:17 | INFO | Done
2021-01-27 at 09:10:18 | INFO | exit from DB
2021-01-27 at 09:10:18 | INFO | Data Base is ready to use
2021-01-27 at 09:10:18 | INFO | Done
2021-01-27 at 09:10:19 | INFO | exit from DB
2021-01-27 at 09:10:19 | INFO | Data Base is ready to use
2021-01-27 at 09:10:20 | INFO | Done
2021-01-27 at 09:10:20 | INFO | exit from DB
2021-01-27 at 09:10:20 | DEBUG | Fault reading
2021-01-27 at 09:10:21 | INFO | Data Base is ready to use
2021-01-27 at 09:10:22 | INFO | Done
2021-01-27 at 09:10:22 | INFO | exit from DB
2021-01-27 at 09:10:22 | DEBUG | Fault reading
2021-01-27 at 09:10:22 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:10:22 | INFO | Polling ON
2021-01-27 at 09:10:23 | INFO | Data Base is ready to use
2021-01-27 at 09:10:23 | INFO | Done
2021-01-27 at 09:10:24 | INFO | exit from DB
2021-01-27 at 09:10:24 | INFO | Data Base is ready to use
2021-01-27 at 09:10:25 | INFO | Done
2021-01-27 at 09:10:25 | INFO | exit from DB
2021-01-27 at 09:10:26 | INFO | Data Base is ready to use
2021-01-27 at 09:10:26 | INFO | Done
2021-01-27 at 09:10:26 | INFO | exit from DB
2021-01-27 at 09:10:27 | INFO | Data Base is ready to use
2021-01-27 at 09:10:27 | INFO | Done
2021-01-27 at 09:10:27 | INFO | exit from DB
2021-01-27 at 09:10:28 | INFO | Data Base is ready to use
2021-01-27 at 09:10:28 | INFO | Done
2021-01-27 at 09:10:29 | INFO | exit from DB
2021-01-27 at 09:10:29 | DEBUG | Fault reading
2021-01-27 at 09:10:29 | INFO | Data Base is ready to use
2021-01-27 at 09:10:30 | INFO | Done
2021-01-27 at 09:10:30 | INFO | exit from DB
2021-01-27 at 09:10:30 | DEBUG | Fault reading
2021-01-27 at 09:10:30 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:10:30 | INFO | Polling ON
2021-01-27 at 09:10:31 | INFO | Data Base is ready to use
2021-01-27 at 09:10:31 | INFO | Done
2021-01-27 at 09:10:31 | INFO | exit from DB
2021-01-27 at 09:10:32 | INFO | Data Base is ready to use
2021-01-27 at 09:10:33 | INFO | Done
2021-01-27 at 09:10:33 | INFO | exit from DB
2021-01-27 at 09:10:34 | INFO | Data Base is ready to use
2021-01-27 at 09:10:35 | INFO | Done
2021-01-27 at 09:10:36 | INFO | exit from DB
2021-01-27 at 09:10:36 | INFO | Data Base is ready to use
2021-01-27 at 09:10:38 | INFO | Done
2021-01-27 at 09:10:39 | INFO | exit from DB
2021-01-27 at 09:10:40 | INFO | Data Base is ready to use
2021-01-27 at 09:10:41 | INFO | Done
2021-01-27 at 09:10:42 | INFO | exit from DB
2021-01-27 at 09:10:42 | DEBUG | Fault reading
2021-01-27 at 09:10:43 | INFO | Data Base is ready to use
2021-01-27 at 09:10:45 | INFO | Done
2021-01-27 at 09:10:45 | INFO | exit from DB
2021-01-27 at 09:10:46 | DEBUG | Fault reading
2021-01-27 at 09:10:47 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:10:47 | INFO | Polling ON
2021-01-27 at 09:10:47 | INFO | Data Base is ready to use
2021-01-27 at 09:10:48 | INFO | Done
2021-01-27 at 09:10:49 | INFO | exit from DB
2021-01-27 at 09:10:50 | INFO | Data Base is ready to use
2021-01-27 at 09:10:51 | INFO | Done
2021-01-27 at 09:10:52 | INFO | exit from DB
2021-01-27 at 09:10:53 | INFO | Data Base is ready to use
2021-01-27 at 09:10:54 | INFO | Done
2021-01-27 at 09:10:55 | INFO | exit from DB
2021-01-27 at 09:10:56 | INFO | Data Base is ready to use
2021-01-27 at 09:10:57 | INFO | Done
2021-01-27 at 09:10:58 | INFO | exit from DB
2021-01-27 at 09:10:59 | INFO | Data Base is ready to use
2021-01-27 at 09:11:00 | INFO | Done
2021-01-27 at 09:11:00 | INFO | exit from DB
2021-01-27 at 09:11:00 | DEBUG | Fault reading
2021-01-27 at 09:11:00 | INFO | Data Base is ready to use
2021-01-27 at 09:11:01 | INFO | Done
2021-01-27 at 09:11:01 | INFO | exit from DB
2021-01-27 at 09:11:01 | DEBUG | Fault reading
2021-01-27 at 09:11:01 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:11:01 | INFO | Polling ON
2021-01-27 at 09:11:01 | INFO | Data Base is ready to use
2021-01-27 at 09:11:02 | INFO | Done
2021-01-27 at 09:11:02 | INFO | exit from DB
2021-01-27 at 09:11:02 | INFO | Data Base is ready to use
2021-01-27 at 09:11:03 | INFO | Done
2021-01-27 at 09:11:04 | INFO | exit from DB
2021-01-27 at 09:11:04 | INFO | Data Base is ready to use
2021-01-27 at 09:11:05 | INFO | Done
2021-01-27 at 09:11:05 | INFO | exit from DB
2021-01-27 at 09:11:05 | INFO | Data Base is ready to use
2021-01-27 at 09:11:06 | INFO | Done
2021-01-27 at 09:11:06 | INFO | exit from DB
2021-01-27 at 09:11:06 | INFO | Data Base is ready to use
2021-01-27 at 09:11:07 | INFO | Done
2021-01-27 at 09:11:07 | INFO | exit from DB
2021-01-27 at 09:11:08 | DEBUG | Fault reading
2021-01-27 at 09:11:09 | INFO | Data Base is ready to use
2021-01-27 at 09:11:09 | INFO | Done
2021-01-27 at 09:11:10 | INFO | exit from DB
2021-01-27 at 09:11:10 | DEBUG | Fault reading
2021-01-27 at 09:11:10 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:11:10 | INFO | Polling ON
2021-01-27 at 09:11:10 | INFO | Data Base is ready to use
2021-01-27 at 09:11:11 | INFO | Done
2021-01-27 at 09:11:12 | INFO | exit from DB
2021-01-27 at 09:11:14 | INFO | Data Base is ready to use
2021-01-27 at 09:11:15 | INFO | Done
2021-01-27 at 09:11:15 | INFO | exit from DB
2021-01-27 at 09:11:16 | INFO | Data Base is ready to use
2021-01-27 at 09:11:16 | INFO | Done
2021-01-27 at 09:11:17 | INFO | exit from DB
2021-01-27 at 09:11:17 | INFO | Data Base is ready to use
2021-01-27 at 09:11:18 | INFO | Done
2021-01-27 at 09:11:18 | INFO | exit from DB
2021-01-27 at 09:11:18 | INFO | Data Base is ready to use
2021-01-27 at 09:11:19 | INFO | Done
2021-01-27 at 09:11:20 | INFO | exit from DB
2021-01-27 at 09:11:20 | DEBUG | Fault reading
2021-01-27 at 09:11:21 | INFO | Data Base is ready to use
2021-01-27 at 09:11:21 | INFO | Done
2021-01-27 at 09:11:21 | INFO | exit from DB
2021-01-27 at 09:11:21 | DEBUG | Fault reading
2021-01-27 at 09:11:22 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:11:22 | INFO | Polling ON
2021-01-27 at 09:11:22 | INFO | Data Base is ready to use
2021-01-27 at 09:11:23 | INFO | Done
2021-01-27 at 09:11:23 | INFO | exit from DB
2021-01-27 at 09:11:24 | INFO | Data Base is ready to use
2021-01-27 at 09:11:25 | INFO | Done
2021-01-27 at 09:11:25 | INFO | exit from DB
2021-01-27 at 09:11:25 | INFO | Data Base is ready to use
2021-01-27 at 09:11:26 | INFO | Done
2021-01-27 at 09:11:27 | INFO | exit from DB
2021-01-27 at 09:11:27 | INFO | Data Base is ready to use
2021-01-27 at 09:11:28 | INFO | Done
2021-01-27 at 09:11:28 | INFO | exit from DB
2021-01-27 at 09:11:28 | INFO | Data Base is ready to use
2021-01-27 at 09:11:29 | INFO | Done
2021-01-27 at 09:11:30 | INFO | exit from DB
2021-01-27 at 09:11:30 | DEBUG | Fault reading
2021-01-27 at 09:13:37 | INFO | Data Base is ready to use
2021-01-27 at 09:13:38 | INFO | exit from DB
2021-01-27 at 09:13:38 | INFO | Polling ON
2021-01-27 at 09:13:38 | INFO | Data Base is ready to use
2021-01-27 at 09:13:39 | INFO | Done
2021-01-27 at 09:13:39 | INFO | exit from DB
2021-01-27 at 09:13:40 | INFO | Data Base is ready to use
2021-01-27 at 09:13:40 | INFO | Done
2021-01-27 at 09:13:41 | INFO | exit from DB
2021-01-27 at 09:13:41 | INFO | Data Base is ready to use
2021-01-27 at 09:13:42 | INFO | Done
2021-01-27 at 09:13:42 | INFO | exit from DB
2021-01-27 at 09:13:42 | INFO | Data Base is ready to use
2021-01-27 at 09:13:43 | INFO | Done
2021-01-27 at 09:13:43 | INFO | exit from DB
2021-01-27 at 09:13:44 | INFO | Data Base is ready to use
2021-01-27 at 09:13:45 | INFO | Done
2021-01-27 at 09:13:45 | INFO | exit from DB
2021-01-27 at 09:13:45 | DEBUG | Fault reading
2021-01-27 at 09:13:46 | INFO | Data Base is ready to use
2021-01-27 at 09:13:47 | INFO | Done
2021-01-27 at 09:13:47 | INFO | exit from DB
2021-01-27 at 09:13:47 | DEBUG | Fault reading
2021-01-27 at 09:13:47 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:13:47 | INFO | Polling ON
2021-01-27 at 09:13:48 | INFO | Data Base is ready to use
2021-01-27 at 09:13:48 | INFO | Done
2021-01-27 at 09:13:49 | INFO | exit from DB
2021-01-27 at 09:13:49 | INFO | Data Base is ready to use
2021-01-27 at 09:13:50 | INFO | Done
2021-01-27 at 09:13:50 | INFO | exit from DB
2021-01-27 at 09:13:51 | INFO | Data Base is ready to use
2021-01-27 at 09:13:52 | INFO | Done
2021-01-27 at 09:13:52 | INFO | exit from DB
2021-01-27 at 09:13:53 | INFO | Data Base is ready to use
2021-01-27 at 09:13:54 | INFO | Done
2021-01-27 at 09:13:54 | INFO | exit from DB
2021-01-27 at 09:13:54 | INFO | Data Base is ready to use
2021-01-27 at 09:13:55 | INFO | Done
2021-01-27 at 09:13:56 | INFO | exit from DB
2021-01-27 at 09:13:56 | DEBUG | Fault reading
2021-01-27 at 09:13:57 | INFO | Data Base is ready to use
2021-01-27 at 09:13:57 | INFO | Done
2021-01-27 at 09:13:58 | INFO | exit from DB
2021-01-27 at 09:13:58 | DEBUG | Fault reading
2021-01-27 at 09:13:59 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:13:59 | INFO | Polling ON
2021-01-27 at 09:13:59 | INFO | Data Base is ready to use
2021-01-27 at 09:14:00 | INFO | Done
2021-01-27 at 09:14:00 | INFO | exit from DB
2021-01-27 at 09:14:01 | INFO | Data Base is ready to use
2021-01-27 at 09:14:02 | INFO | Done
2021-01-27 at 09:14:03 | INFO | exit from DB
2021-01-27 at 09:14:03 | INFO | Data Base is ready to use
2021-01-27 at 09:14:04 | INFO | Done
2021-01-27 at 09:14:05 | INFO | exit from DB
2021-01-27 at 09:14:05 | INFO | Data Base is ready to use
2021-01-27 at 09:14:06 | INFO | Done
2021-01-27 at 09:14:07 | INFO | exit from DB
2021-01-27 at 09:14:07 | INFO | Data Base is ready to use
2021-01-27 at 09:14:08 | INFO | Done
2021-01-27 at 09:14:08 | INFO | exit from DB
2021-01-27 at 09:14:08 | DEBUG | Fault reading
2021-01-27 at 09:14:08 | INFO | Data Base is ready to use
2021-01-27 at 09:14:09 | INFO | Done
2021-01-27 at 09:14:09 | INFO | exit from DB
2021-01-27 at 09:14:10 | DEBUG | Fault reading
2021-01-27 at 09:14:11 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:14:11 | INFO | Polling ON
2021-01-27 at 09:14:11 | INFO | Data Base is ready to use
2021-01-27 at 09:14:12 | INFO | Done
2021-01-27 at 09:14:13 | INFO | exit from DB
2021-01-27 at 09:14:14 | INFO | Data Base is ready to use
2021-01-27 at 09:14:15 | INFO | Done
2021-01-27 at 09:14:15 | INFO | exit from DB
2021-01-27 at 09:14:16 | INFO | Data Base is ready to use
2021-01-27 at 09:14:16 | INFO | Done
2021-01-27 at 09:14:17 | INFO | exit from DB
2021-01-27 at 09:14:18 | INFO | Data Base is ready to use
2021-01-27 at 09:14:19 | INFO | Done
2021-01-27 at 09:14:19 | INFO | exit from DB
2021-01-27 at 09:14:20 | INFO | Data Base is ready to use
2021-01-27 at 09:14:21 | INFO | Done
2021-01-27 at 09:14:21 | INFO | exit from DB
2021-01-27 at 09:14:22 | DEBUG | Fault reading
2021-01-27 at 09:14:22 | INFO | Data Base is ready to use
2021-01-27 at 09:14:23 | INFO | Done
2021-01-27 at 09:14:24 | INFO | exit from DB
2021-01-27 at 09:14:24 | DEBUG | Fault reading
2021-01-27 at 09:14:25 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:14:25 | INFO | Polling ON
2021-01-27 at 09:14:25 | INFO | Data Base is ready to use
2021-01-27 at 09:14:26 | INFO | Done
2021-01-27 at 09:14:27 | INFO | exit from DB
2021-01-27 at 09:14:28 | INFO | Data Base is ready to use
2021-01-27 at 09:14:28 | INFO | Done
2021-01-27 at 09:14:29 | INFO | exit from DB
2021-01-27 at 09:14:30 | INFO | Data Base is ready to use
2021-01-27 at 09:14:31 | INFO | Done
2021-01-27 at 09:14:32 | INFO | exit from DB
2021-01-27 at 09:14:32 | INFO | Data Base is ready to use
2021-01-27 at 09:14:33 | INFO | Done
2021-01-27 at 09:14:34 | INFO | exit from DB
2021-01-27 at 09:14:35 | INFO | Data Base is ready to use
2021-01-27 at 09:14:36 | INFO | Done
2021-01-27 at 09:14:36 | INFO | exit from DB
2021-01-27 at 09:14:37 | DEBUG | Fault reading
2021-01-27 at 09:14:37 | INFO | Data Base is ready to use
2021-01-27 at 09:14:37 | INFO | Done
2021-01-27 at 09:14:38 | INFO | exit from DB
2021-01-27 at 09:14:38 | DEBUG | Fault reading
2021-01-27 at 09:14:38 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:14:38 | INFO | Polling ON
2021-01-27 at 09:14:38 | INFO | Data Base is ready to use
2021-01-27 at 09:14:38 | INFO | Done
2021-01-27 at 09:14:40 | INFO | exit from DB
2021-01-27 at 09:14:41 | INFO | Data Base is ready to use
2021-01-27 at 09:14:43 | INFO | Done
2021-01-27 at 09:14:44 | INFO | exit from DB
2021-01-27 at 09:14:45 | INFO | Data Base is ready to use
2021-01-27 at 09:14:46 | INFO | Done
2021-01-27 at 09:14:46 | INFO | exit from DB
2021-01-27 at 09:14:47 | INFO | Data Base is ready to use
2021-01-27 at 09:14:49 | INFO | Done
2021-01-27 at 09:14:49 | INFO | exit from DB
2021-01-27 at 09:14:50 | INFO | Data Base is ready to use
2021-01-27 at 09:14:51 | INFO | Done
2021-01-27 at 09:14:51 | INFO | exit from DB
2021-01-27 at 09:14:51 | DEBUG | Fault reading
2021-01-27 at 09:14:51 | INFO | Data Base is ready to use
2021-01-27 at 09:14:52 | INFO | Done
2021-01-27 at 09:14:52 | INFO | exit from DB
2021-01-27 at 09:14:52 | DEBUG | Fault reading
2021-01-27 at 09:14:52 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:14:52 | INFO | Polling ON
2021-01-27 at 09:14:53 | INFO | Data Base is ready to use
2021-01-27 at 09:14:53 | INFO | Done
2021-01-27 at 09:14:53 | INFO | exit from DB
2021-01-27 at 09:14:53 | INFO | Data Base is ready to use
2021-01-27 at 09:14:54 | INFO | Done
2021-01-27 at 09:14:55 | INFO | exit from DB
2021-01-27 at 09:14:55 | INFO | Data Base is ready to use
2021-01-27 at 09:14:56 | INFO | Done
2021-01-27 at 09:14:56 | INFO | exit from DB
2021-01-27 at 09:14:57 | INFO | Data Base is ready to use
2021-01-27 at 09:14:57 | INFO | Done
2021-01-27 at 09:14:58 | INFO | exit from DB
2021-01-27 at 09:14:58 | INFO | Data Base is ready to use
2021-01-27 at 09:14:59 | INFO | Done
2021-01-27 at 09:15:00 | INFO | exit from DB
2021-01-27 at 09:15:00 | DEBUG | Fault reading
2021-01-27 at 09:15:01 | INFO | Data Base is ready to use
2021-01-27 at 09:15:01 | INFO | Done
2021-01-27 at 09:15:02 | INFO | exit from DB
2021-01-27 at 09:15:02 | DEBUG | Fault reading
2021-01-27 at 09:15:03 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:15:03 | INFO | Polling ON
2021-01-27 at 09:15:03 | INFO | Data Base is ready to use
2021-01-27 at 09:15:04 | INFO | Done
2021-01-27 at 09:15:04 | INFO | exit from DB
2021-01-27 at 09:15:04 | INFO | Data Base is ready to use
2021-01-27 at 09:15:05 | INFO | Done
2021-01-27 at 09:15:06 | INFO | exit from DB
2021-01-27 at 09:15:06 | INFO | Data Base is ready to use
2021-01-27 at 09:15:07 | INFO | Done
2021-01-27 at 09:15:07 | INFO | exit from DB
2021-01-27 at 09:15:07 | INFO | Data Base is ready to use
2021-01-27 at 09:15:08 | INFO | Done
2021-01-27 at 09:15:09 | INFO | exit from DB
2021-01-27 at 09:15:09 | INFO | Data Base is ready to use
2021-01-27 at 09:15:11 | INFO | Done
2021-01-27 at 09:15:11 | INFO | exit from DB
2021-01-27 at 09:15:12 | DEBUG | Fault reading
2021-01-27 at 09:15:12 | INFO | Data Base is ready to use
2021-01-27 at 09:15:13 | INFO | Done
2021-01-27 at 09:15:13 | INFO | exit from DB
2021-01-27 at 09:15:14 | DEBUG | Fault reading
2021-01-27 at 09:15:15 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:15:15 | INFO | Polling ON
2021-01-27 at 09:15:15 | INFO | Data Base is ready to use
2021-01-27 at 09:15:16 | INFO | Done
2021-01-27 at 09:15:17 | INFO | exit from DB
2021-01-27 at 09:15:18 | INFO | Data Base is ready to use
2021-01-27 at 09:15:19 | INFO | Done
2021-01-27 at 09:15:19 | INFO | exit from DB
2021-01-27 at 09:15:19 | INFO | Data Base is ready to use
2021-01-27 at 09:15:20 | INFO | Done
2021-01-27 at 09:15:20 | INFO | exit from DB
2021-01-27 at 09:15:21 | INFO | Data Base is ready to use
2021-01-27 at 09:15:21 | INFO | Done
2021-01-27 at 09:15:21 | INFO | exit from DB
2021-01-27 at 09:20:02 | INFO | Data Base is ready to use
2021-01-27 at 09:20:03 | INFO | exit from DB
2021-01-27 at 09:20:03 | INFO | Polling ON
2021-01-27 at 09:20:03 | INFO | Data Base is ready to use
2021-01-27 at 09:20:04 | INFO | Done
2021-01-27 at 09:20:04 | INFO | exit from DB
2021-01-27 at 09:20:05 | INFO | Data Base is ready to use
2021-01-27 at 09:20:05 | INFO | Done
2021-01-27 at 09:20:06 | INFO | exit from DB
2021-01-27 at 09:20:06 | INFO | Data Base is ready to use
2021-01-27 at 09:20:07 | INFO | Done
2021-01-27 at 09:20:07 | INFO | exit from DB
2021-01-27 at 09:20:08 | INFO | Data Base is ready to use
2021-01-27 at 09:20:08 | INFO | Done
2021-01-27 at 09:20:09 | INFO | exit from DB
2021-01-27 at 09:20:09 | INFO | Data Base is ready to use
2021-01-27 at 09:20:10 | INFO | Done
2021-01-27 at 09:20:11 | INFO | exit from DB
2021-01-27 at 09:20:11 | DEBUG | Fault reading
2021-01-27 at 09:20:11 | INFO | Data Base is ready to use
2021-01-27 at 09:20:12 | INFO | Done
2021-01-27 at 09:20:12 | INFO | exit from DB
2021-01-27 at 09:20:13 | DEBUG | Fault reading
2021-01-27 at 09:20:13 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:20:13 | INFO | Polling ON
2021-01-27 at 09:20:13 | INFO | Data Base is ready to use
2021-01-27 at 09:20:14 | INFO | Done
2021-01-27 at 09:20:15 | INFO | exit from DB
2021-01-27 at 09:20:15 | INFO | Data Base is ready to use
2021-01-27 at 09:20:16 | INFO | Done
2021-01-27 at 09:20:17 | INFO | exit from DB
2021-01-27 at 09:20:17 | INFO | Data Base is ready to use
2021-01-27 at 09:20:18 | INFO | Done
2021-01-27 at 09:20:19 | INFO | exit from DB
2021-01-27 at 09:20:19 | INFO | Data Base is ready to use
2021-01-27 at 09:20:20 | INFO | Done
2021-01-27 at 09:20:21 | INFO | exit from DB
2021-01-27 at 09:20:22 | INFO | Data Base is ready to use
2021-01-27 at 09:20:23 | INFO | Done
2021-01-27 at 09:20:24 | INFO | exit from DB
2021-01-27 at 09:20:24 | DEBUG | Fault reading
2021-01-27 at 09:20:25 | INFO | Data Base is ready to use
2021-01-27 at 09:20:27 | INFO | Done
2021-01-27 at 09:20:27 | INFO | exit from DB
2021-01-27 at 09:20:28 | DEBUG | Fault reading
2021-01-27 at 09:20:29 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:20:29 | INFO | Polling ON
2021-01-27 at 09:20:29 | INFO | Data Base is ready to use
2021-01-27 at 09:20:30 | INFO | Done
2021-01-27 at 09:20:31 | INFO | exit from DB
2021-01-27 at 09:20:32 | INFO | Data Base is ready to use
2021-01-27 at 09:20:33 | INFO | Done
2021-01-27 at 09:20:34 | INFO | exit from DB
2021-01-27 at 09:20:35 | INFO | Data Base is ready to use
2021-01-27 at 09:20:36 | INFO | Done
2021-01-27 at 09:20:37 | INFO | exit from DB
2021-01-27 at 09:20:37 | INFO | Data Base is ready to use
2021-01-27 at 09:20:38 | INFO | Done
2021-01-27 at 09:20:39 | INFO | exit from DB
2021-01-27 at 09:20:40 | INFO | Data Base is ready to use
2021-01-27 at 09:20:43 | INFO | Data Base is ready to use
2021-01-27 at 09:20:43 | INFO | exit from DB
2021-01-27 at 09:20:43 | INFO | Polling ON
2021-01-27 at 09:20:43 | INFO | Data Base is ready to use
2021-01-27 at 09:20:44 | INFO | Done
2021-01-27 at 09:20:44 | INFO | exit from DB
2021-01-27 at 09:20:45 | INFO | Data Base is ready to use
2021-01-27 at 09:20:45 | INFO | Done
2021-01-27 at 09:20:46 | INFO | exit from DB
2021-01-27 at 09:20:46 | INFO | Data Base is ready to use
2021-01-27 at 09:20:47 | INFO | Done
2021-01-27 at 09:20:47 | INFO | exit from DB
2021-01-27 at 09:20:47 | INFO | Data Base is ready to use
2021-01-27 at 09:20:48 | INFO | Done
2021-01-27 at 09:20:49 | INFO | exit from DB
2021-01-27 at 09:20:49 | INFO | Data Base is ready to use
2021-01-27 at 09:20:50 | INFO | Done
2021-01-27 at 09:20:51 | INFO | exit from DB
2021-01-27 at 09:20:51 | INFO | Data Base is ready to use
2021-01-27 at 09:20:52 | INFO | Done
2021-01-27 at 09:20:52 | INFO | exit from DB
2021-01-27 at 09:20:52 | INFO | Disconnected for end of polling this device
2021-01-27 at 09:20:52 | INFO | Polling ON
2021-01-27 at 09:20:53 | INFO | Data Base is ready to use
2021-01-27 at 09:20:53 | INFO | Done
2021-01-27 at 09:20:54 | INFO | exit from DB
2021-01-27 at 09:20:54 | INFO | Data Base is ready to use
2021-01-27 at 09:20:55 | INFO | Done
2021-01-27 at 09:20:56 | INFO | exit from DB
